,0,1,2,3,Year
8,,Jack Carington Smith,Lucien Dechaineux,,1941
9,/prizes/archibald/1941/18640/,Jack Carington Smith,Miss Eileen Brooker,,1941
10,,Norman Carter,Dr Ian Clunies Ross,,1941
11,,Margaret Coen,Douglas Stewart,,1941
12,,Elaine Coghlan,Mrs R Schureck,,1941
13,,William Gilbert Collins,Self-portrait,,1941
14,,Amalie Sara Colquhoun,Miss KH Pearce,,1941
15,,Amalie Sara Colquhoun,Miss Jenny Gowans,,1941
16,/prizes/archibald/1941/15503/,William Dargie,"Sir James Elder, KBE",(Winner: Archibald Prize 1941),1941
17,,Robert Cameron Davie,Self-portrait,,1941
18,,Aileen R Dent,Dr JM Baldwin (astronomer),,1941
19,,William Dobell,Miss Elaine Haxton,,1941
20,,William Dobell,Portrait of a strapper,,1941
21,,William Dobell,Squadron Leader GU 'Scotty' Allan,,1941
22,,Douglas Dundas,"Charles Lloyd Jones, Esq",,1941
23,,Mary Edwell-Burke,Sir Thomas Buckland,,1941
24,,Mary Edwell-Burke,Self-portrait,,1941
25,,Elsie Elder,"Norman Lindsay, Esq",,1941
26,,Cherie Elliott,Mr Hector,,1941
27,/prizes/archibald/1941/19696/,Cherie Elliott,Wallace Thornton,,1941
28,,Albert Enes,Self-portrait,,1941
29,,Nell Eveston,Colourful head study,,1941
30,,Nell Eveston,"Dr TA Palmer-Benshow, MRCS (Eng), LRCP (Lon)",,1941
31,,Naylor Gill,An English aristocrat,,1941
32,,Marjorie Glyn-Edwards,Dorothy Mellor,,1941
33,,Marjorie Glyn-Edwards,Mr Ken Jones,,1941
34,,Hazel Goddard,Self-portrait,,1941
35,,John Barclay Godson,Rev HL Hurst,,1941
36,,John Barclay Godson,"H Woolett, Esq, JP",,1941
37,,John Barclay Godson,"AH Yarnold, MA",,1941
38,,James William Govett,Sir John Longstaff,,1941
39,,James William Govett,Self-portrait,,1941
40,,Leonard James Green,Miss Shirley McGregor,,1941
41,,Leonard James Green,"Bill Harris, Australian skier, Kosciusko",,1941
42,,Paul Haefliger,Girl in black,,1941
43,,Henry Aloysius Hanke,Sonya Hanke,,1941
44,,Henry Aloysius Hanke,Miss Sylvia Davis,,1941
45,,Sylvia Wilkins Hawkins,Sylvia,,1941
46,,John R Heath,Self-portrait,,1941
47,,Sali Herman,Mrs Edwards,,1941
48,/prizes/archibald/1941/16508/,Nora Heysen,"Sir Lionel Lindsay, Kt",,1941
49,,Denes Holesch,Mrs Lionel Dare,,1941
50,,Nan Hortin,Portrait,,1941
51,,Tom Hubble,Mrs N Whatman,,1941
52,,Reginald Jerrold-Nathan,David Maughan KC,,1941
53,,Margaret Gordon Johnson,"Alfred Carson, Esq, OBE, JP",,1941
54,,Margaret Gordon Johnson,Mrs B Robertson,,1941
55,,Vincent Juradowitch,Mischa Burlakov,,1941
56,,Herbert Kemble,Miss Louise Aitken,,1941
57,,J Noel Kilgour,J and N Kilgour,,1941
58,,J Noel Kilgour,"WJ Coogan, Esq, OBE",,1941
59,,J Noel Kilgour,ES Rodriguez,,1941
60,,Nancy Kilgour,J Noel Kilgour,,1941
61,/prizes/archibald/1941/17056/,Frederick William Leist,Mrs Huff Johnston,,1941
62,,Frederick William Leist,Mrs CJ Wiley,,1941
63,,Frederick William Leist,"Surgeon Lieut Commander Susman, RANR",,1941
64,,William Francis Loonan,Self-portrait,,1941
65,,Harry McDonald,A man of the Western Plains,,1941
66,,Violet M McInnes,Miss Francis de Crespigny,,1941
67,/prizes/archibald/1941/17433/,Violet M McInnes,Miss Sybil Craig,,1941
68,,Lola Mason,"Clive Raleigh Evatt, Esq, KC, MLA",,1941
69,,Joseph Wilson Mawhinney,Walter Mohr,,1941
70,,Joseph Wilson Mawhinney,Sir John Butters,,1941
71,,Joseph Wilson Mawhinney,Self-portrait,,1941
72,,Charles Meere,Miss Doris Harrison,,1941
73,,Max Meldrum,Professor EW Skeats,,1941
74,,Max Meldrum,"Sir David Rivett, FRS",,1941
75,,Henry W Minton,Self-portrait,,1941
76,,Guy McIntyre Mitchell,Mr Johnston,,1941
77,,Kay Munro,"RG Menzies, Esq (former prime minister)",,1941
78,,Arthur J Murch,Mrs AJ Murch,,1941
79,,Arthur J Murch,Frank Lumb,,1941
80,,Arthur J Murch,James Cook,,1941
81,,Roy Opie,"Dr John Dale, OBE",,1941
82,/prizes/archibald/1941/17913/,Esther Paterson,"Lieut Commander GH Gill, RANVR",,1941
83,,C W Peck,Light Horse officer,,1941
84,,Clif Peir,"Gordon Anderson, Esq",,1941
85,,Wilfred Peisley,Madame Le Bras,,1941
86,,RW Phillips,Self-portrait,,1941
87,,M Prowse Carey,'J',,1941
88,,James Quinn,Nurse 'Billie' Mitchell,,1941
89,,James Quinn,Ernest Buckmaster,,1941
90,,James Quinn,"EM Pearce, Esq",,1941
91,,Mollie Rohr,Portrait,,1941
92,,Mollie Rohr,Self-portrait,,1941
93,,Mollie Rohr,Diana,,1941
94,,J H R Rousel,Miss Margaret Rousel,,1941
95,,John Thomas Nightingale Rowell,Mr Mayne Lynton,,1941
96,,John Thomas Nightingale Rowell,Mr Bernard Cronin,,1941
97,,John Thomas Nightingale Rowell,Miss Lew Ton,,1941
98,,William Rowell,Miss Thelma Champion,,1941
99,,William Rowell,Mrs Marie Pitt,,1941
100,,William Rowell,Col JH Clarebrough,,1941
101,,Naomi Sanguenetti,The dancer,,1941
102,,Roderick Shaw,Frances Shaw,,1941
103,,Reginald Jack Shepherd,Jean,,1941
104,,Albert Victor Simmons,"Lilley A Sim, psychic and seeress",,1941
105,,David Sing,Professor Carl Sauer,,1941
106,,Joshua Smith,Sister M Deane,,1941
107,,Stephanie Taylor,Gillespie Douglas,,1941
108,,Stephanie Taylor,"Mrs J Wanderly, BA",,1941
109,,Stephanie Taylor,Dr Ruby Davy,,1941
110,,Francis Roy Thompson,Boy with a guitar,,1941
111,,Wallace Thornton,Portrait,,1941
112,,Wallace Thornton,Self-portrait,,1941
113,,Lyall Trindall,The artist's wife,,1941
114,,Hayward Veal,"Roderic Quinn, poet",,1941
115,,Douglas Watson,Self-portrait,,1941
116,,Douglas Watson,Mrs AT Watson,,1941
117,,Douglas Watson,"AA Watson, Esq",,1941
118,,Percy Watson,Self-portrait,,1941
119,,Charles Wheeler,Self-portrait,,1941
120,,Charles Wheeler,Professor WJ Young,,1941
121,,Eric Wilson,Mr Raymond Wilson,,1941
122,,Eric Wilson,"The Honorable James McGirr, Esq MLA (Minister for Lands and Local Government)",,1941
123,,Eric Wilson,Miss E Rankin,,1941
124,,Rita Wilson,Self-portrait,,1941
125,,Rita Wilson,Miss Ena Wood,,1941
126,,Joseph Wolinski,Jack O'Connor,,1941
127,/prizes/archibald/1941/19433/,Joseph Wolinski,Self-portrait,,1941
128,,Joseph Wolinski,Desiderius Orban,,1941
129,,Joseph Wolinski,"B Frampton, Esq",,1941
130,,C Dudley Wood,"Miss EM Christensen, MA",,1941
131,,C Dudley Wood,Self-portrait,,1941
132,,Arnold Zimmerman,Self-portrait,,1941
0,,Inez Abbott,Portrait,,1942
1,,James Adam,Self-portrait,,1942
2,,John Allcot,Self-portrait,,1942
3,,Herbert Badham,Self-portrait,,1942
4,,Normand Baker,Stella,,1942
5,,A M E Bale,Mrs Keith Woodall,,1942
6,,Lionel Kenneth G Banbury,Don Bradman,,1942
7,,Douglas M Barrie,Warrant Officer LR Howarth,,1942
8,/prizes/archibald/1942/14981/,Ernest Buckmaster,Mr KF McCrae,,1942
9,,Ernest Buckmaster,Lady in black,,1942
10,,Ernest Buckmaster,Self-portrait,,1942
11,,Jack Carington Smith,Self-portrait,,1942
12,,Norman Carter,"Fred Cull, Esq",,1942
13,,Margaret Coen,Douglas Stewart,,1942
14,,A D Colquhoun,Miss Joan Devine,,1942
15,,A D Colquhoun,Miss Rosemary Mathew,,1942
16,,Arthur Volens Cook,"VV Cook, Esq",,1942
17,,Clara Cornell,F O'Sullivan,,1942
18,/prizes/archibald/1942/15505/,William Dargie,"Major General AS Allen, CBE, DSO, VD",,1942
19,/prizes/archibald/1942/15504/,William Dargie,"Corporal Jim Gordon, VC",(Winner: Archibald Prize 1942),1942
20,,Sylvia Davis,"Mrs Beatrice Bateman, MA, LLB",,1942
21,,Sylvia Davis,Miss Mayberry Bevan,,1942
22,,Sylvia Davis,Lieut Col Moore Cosgrave,,1942
23,,Aileen R Dent,"Sir Walter Leitch, CBE",,1942
24,/prizes/archibald/1942/15615/,Aileen R Dent,Miss Jean Burns,,1942
25,,Aileen R Dent,C Rigby CBE,,1942
26,,William Dobell,Jimmy Cook (artist),,1942
27,,Douglas Dundas,Self-portrait,,1942
28,,Mary Edwell-Burke,Daphne Mayo,,1942
29,,Mary Edwell-Burke,Self-portrait,,1942
30,,Elsie Elder,Hon John Curtin,,1942
31,/prizes/archibald/1942/15843/,Frances D Ellis,Portrait of Dattilo-Rubbo,,1942
32,,Albert Enes,Portrait of P Lindsay,,1942
33,,Albert Enes,Self-portrait,,1942
34,,Nell Eveston,Yeli Robert,,1942
35,,Alma Figuerola,For humanity's sake,,1942
36,,Marjorie Glyn-Edwards,Mrs F Edwards,,1942
37,,John Barclay Godson,Alderman Brooks-Lloyd,,1942
38,,John Barclay Godson,Mrs John B Godson,,1942
39,,John Barclay Godson,Mrs Bruce Dixon,,1942
40,,James William Govett,My mother,,1942
41,,James William Govett,Fred Spry,,1942
42,,Harley Griffiths,Self-portrait,,1942
43,,Paul Haefliger,Christine,,1942
44,,Lincoln B Hamilton,Robin Jansen,,1942
45,,Henry Aloysius Hanke,J Salvana Esq,,1942
46,,John J Hennessy,Self-portrait (monochrome),,1942
47,,Anthony Hudson,'Keon' Esq,,1942
48,,Jean Isherwood,Rev Dr RG Macintyre,,1942
49,,Reginald Jerrold-Nathan,Mrs Constance Roberts,,1942
50,,Reginald Jerrold-Nathan,Miss Margaret Sinclair,,1942
51,,Margaret Gordon Johnson,Miss Margaret Caporn,,1942
52,,Vincent Juradowitch,Ernest Jurgensen,,1942
53,,Vincent Juradowitch,R Glasheen,,1942
54,,Vincent Juradowitch,Joseph S Moore,,1942
55,,Clement Charles Kennedy,Mr Humphrey Bishop,,1942
56,,Clement Charles Kennedy,Flying Officer S Watson,,1942
57,,Theo M Kielly,"Harry Taylor, Esq",,1942
58,,Theo M Kielly,Sgt MJ Kielly RAAF,,1942
59,,Theo M Kielly,Miss Mildred Amos,,1942
60,,J Noel Kilgour,Miss Violet Graeme,,1942
61,,J Noel Kilgour,HE Badham,,1942
62,,Nancy Kilgour,Miss Graeme,,1942
63,,Edwin Harold King,Artist's sister,,1942
64,,Frederick William Leist,Captain X of the Tanks,,1942
65,,Joseph Wilson Mawhinney,Rud Spander,,1942
66,,Joseph Wilson Mawhinney,Self-portrait,,1942
67,,Charles Meere,Cpl Cunnick WANS,,1942
68,,Max Meldrum,Self-portrait,,1942
69,,Ronald Miller,Portrait of Holly,,1942
70,,Betty C Morgan,Senator RV Keane,,1942
71,,Betty C Morgan,Mrs George Morgan,,1942
72,/prizes/archibald/1942/17666/,Arthur J Murch,Rev Canon AH Garnsey,,1942
73,,Violet Musgrave,Self-portrait,,1942
74,,Esther Paterson,Pat Hanna,,1942
75,,C W Peck,Self-portrait at Sunnyside,,1942
76,,Clif Peir,Helen Lindsay,,1942
77,,RW Phillips,Self-portrait,,1942
78,,RW Phillips,Mrs RW Phillips,,1942
79,,James Quinn,Mrs Hamilton Sleigh,,1942
80,,James Quinn,Lady Blamey,,1942
81,,Walter Rayment,Late JS Watkins FRAS,,1942
82,,Lloyd Rees,Self-portrait,,1942
83,,Florence Aline Rodway,Portrait,,1942
84,,J H R Rousel,Portrait,,1942
85,,John Thomas Nightingale Rowell,Edward Borovansky,,1942
86,,William Rowell,"Hugh Adam, Esq",,1942
87,,Albert Rydge,Mrs AL Rydge,,1942
88,/prizes/archibald/1942/18642/,Joshua Smith,Mr and Mrs Smith,,1942
89,,Anne Stewart Moore,The green cap,,1942
90,,F L Tame,Mrs FL Tame,,1942
91,,Stephanie Taylor,Miss Erna Keighley,,1942
92,,Stephanie Taylor,Flight Lieut Mary B Pitts,,1942
93,,Francis Roy Thompson,Portrait study,,1942
94,,Wallace Thornton,Surgeon Lieut Commander Eric Susman,,1942
95,,Dora Toovey,Canon HN Baker MA,,1942
96,,Dora Toovey,Self-portrait,,1942
97,,Alice Turnbull,Corporal Mack RAAF,,1942
98,,Hayward Veal,Sgt AJ Novotney US Army,,1942
99,,Roland Wakelin,Mrs Roland Wakelin Jnr,,1942
100,,Douglas Watson,Miss Leslie Frith,,1942
101,,Douglas Watson,Romilly,,1942
102,,Douglas Watson,"AA Watson, Esq",,1942
103,,Percy Watson,Miss Eva Harris,,1942
104,,Eric Wilson,The artist's mother,,1942
105,/prizes/archibald/1942/19336/,Eric Wilson,Matron MacIntosh,,1942
106,,Rita Wilson,Mrs Elsie Adams,,1942
107,,Joseph Wolinski,Mr Norman McLeod,,1942
108,,Joseph Wolinski,Warden AF Grant,,1942
109,,Joseph Wolinski,Cpt Ronald Adair,,1942
110,,Joseph Wolinski,"Roy Ray, Petty Officer USN",,1942
0,/prizes/archibald/1943/14451/,Harold Abbott,Patient awaiting plastic surgery,,1943
1,,James Adam,Self-portrait,,1943
2,,Normand Baker,Self-portrait,,1943
3,,Rex Battarbee,"Nabi Pinti Pi, Tribesman [sic]",,1943
4,,Leonard Beck,"The late Julian Ashton, CBE",,1943
5,,Gordon Bennett (active 1940s),"Wing-Comm Clive R Caldwell, RAAF, DSO, DFC and Bar, Polish Cross of Valor",,1943
6,,Daysi M Brookes,Mr Wilfred E Johnson,,1943
7,,Daysi M Brookes,Miss Gladys Moncrieff as Sonia in 'The merry widow',,1943
8,,Ernest Buckmaster,Dr Cedric Roche,,1943
9,,Ernest Buckmaster,"Lieut-General JL Withem, CMG, DSO",,1943
10,,Maude E M Burrell,Shirley Metcalfe,,1943
11,,Charles Bush,Portrait of Douglas Watson,,1943
12,,Charles Bush,"Portrait of the artist, Phyl Waterhouse",,1943
13,/prizes/archibald/1943/15050/,William Bustard,Tippo Powder,,1943
14,,Jack Carington Smith,Professor JR Elliott,,1943
15,/prizes/archibald/1943/15191/,Norman Carter,"FJ Ludowici, Esq",,1943
16,/prizes/archibald/1943/15190/,Norman Carter,Pilot Officer A Roulston,,1943
17,,Norman Carter,Mr WA Crowle,,1943
18,,Bess Chapple,"Mrs Patricelli, nee Sylvia Davis",,1943
19,,James Coleman,Portrait of James Forgood,,1943
20,,William Gilbert Collins,Self-portrait,,1943
21,,A D Colquhoun,The late President of the Senate The Hon Senator J Cunningham,,1943
22,,A D Colquhoun,Miss Mavis Wilson,,1943
23,,Clara Cornell,Portrait of father,,1943
24,,Jean Cowtan,Portrait of Bill Thompson,,1943
25,,James Crisp,Self-portrait,,1943
26,/prizes/archibald/1943/15507/,William Dargie,Captain EP Harty,,1943
27,/prizes/archibald/1943/15509/,William Dargie,Miss Campbell,,1943
28,,William Dargie,"Lieut-Col AG Fenton, AIF",,1943
29,,William Dargie,"Portrait of Dr N Hamilton Fairley, CBE, FRS",,1943
30,/prizes/archibald/1943/15563/,Sylvia Davis,Portrait of Barbara Monroe,,1943
31,,Aileen R Dent,Professor HC Summers,,1943
32,,Aileen R Dent,Sgt W Geoffrey Smith,,1943
33,,William Dobell,Mr Brian Penton,,1943
34,/prizes/archibald/1943/15674/,William Dobell,Billy boy,,1943
35,/prizes/archibald/1943/15672/,William Dobell,Mr Joshua Smith,(Winner: Archibald Prize 1943),1943
36,,A A Drover,Portait of Captain Chaffers,,1943
37,,Mary Edwell-Burke,Portrait of Nancy Bird (Mrs Walton),,1943
38,,Mary Edwell-Burke,Elizabeth Banks,,1943
39,,Mary Edwell-Burke,Portrait of Miss Alison Oliver,,1943
40,/prizes/archibald/1943/15811/,Mary Edwell-Burke,Portrait of Margaret Coen,,1943
41,,Elsie Elder,"The Hon John Curtin, Prime Minister of Australia",,1943
42,,Albert Enes,The groundsman,,1943
43,,Albert Enes,Daniel Lamont (ironmaster),,1943
44,,Nell Eveston,Marian Eveston,,1943
45,,Joy Ewart,Self-portrait,,1943
46,,Joy Ewart,Mrs Lillian Ewart,,1943
47,,Alma Figuerola,Portrait of Nina Murdoch in costume of Pais da Vinho (Portugal),,1943
48,,Owen Garde,"Most Rev M Beovich, DD, PhD",,1943
49,,Reuben Gibson,"Warrant Officer Cyril Bower, RAAF",,1943
50,,Marjorie Glyn-Edwards,Sister Metcalfe,,1943
51,,John Barclay Godson,Patricia Minchin (Mrs R Doyle),,1943
52,,John Barclay Godson,"Lieut-Commander N McGuire (E), RAN",,1943
53,,John Barclay Godson,Mrs C Green,,1943
54,,John Barclay Godson,"The Hon PC Spender, KC, MP",,1943
55,,Paul Haefliger,Portrait of a lady in black,,1943
56,/prizes/archibald/1943/16280/,Henry Aloysius Hanke,"Lieut AR Cutler, VC",,1943
57,/prizes/archibald/1943/16281/,Henry Aloysius Hanke,"Sister VA Torney, MBE",,1943
58,/prizes/archibald/1943/16279/,Henry Aloysius Hanke,"Sister MI Anderson, GM",,1943
59,/prizes/archibald/1943/16282/,Henry Aloysius Hanke,"Able Seaman AHG Walker, RANR",,1943
60,/prizes/archibald/1943/16356/,Olaf L Harris,Pixie O'Harris,,1943
61,,Weaver Hawkins,One of the coming generation,,1943
62,/prizes/archibald/1943/16407/,John R Heath,Professor Arthur Amies as Major Amies,,1943
63,,Edward Heffernan,"Dr CH Kellaway, FRS",,1943
64,,John J Hennessy,Portrait of my wife,,1943
65,,Nellie Hennessy,Portrait,,1943
66,,Sali Herman,"A gipsy girl, head",,1943
67,/prizes/archibald/1943/16510/,Nora Heysen,"Group Officer Clare Stevenson, director, WAAAF",,1943
68,/prizes/archibald/1943/16511/,Nora Heysen,"First Officer S McClemans, WRANS",,1943
69,/prizes/archibald/1943/16509/,Nora Heysen,"Col Sybil H Irving, MBE, controller of AWAS",,1943
70,,Leon Hogan,Professor AD Ross,,1943
71,,Joseph Holloway,Roy Thibou,,1943
72,,James Leslie Humphreys,Self-portrait,,1943
73,,Reginald Jerrold-Nathan,Self-portrait,,1943
74,/prizes/archibald/1943/16716/,Margaret Gordon Johnson,"Lieut-Gen H Gordon Bennett, CB, CMG, DSO, VD",,1943
75,,Clement Charles Kennedy,Able Seaman NM Hewitson,,1943
76,,Clement Charles Kennedy,Mrs SJ Watson,,1943
77,,J Noel Kilgour,The Misses Beatrice and Meta Blaxland,,1943
78,,J Noel Kilgour,Miss Dorothy Kilgour,,1943
79,,J Noel Kilgour,Portrait in green,,1943
80,,Edwin Harold King,"Commander E Kingsford-Smith, RAN",,1943
81,,Bernard Lawson,Portrait,,1943
82,,Frederick William Leist,Sir Charles Blackburn,,1943
83,,Frederick William Leist,Mrs Frank Sturge Harty,,1943
84,,Frederick William Leist,Captain Gilbert Nobbs,,1943
85,,John Evlyn Lynch,Self-portrait,,1943
86,,Herbert McClintock,Self-portrait,,1943
87,,Louis McCubbin,Study in blue and gold,,1943
88,/prizes/archibald/1943/17336/,Winifred McCubbin,"Portrait of Vera Scantlebury Brown, OBE, MB, ChB (Melbourne)",,1943
89,,Herbert W McCulley,Portrait of my wife,,1943
90,,Harry McDonald,Portrait of Aileen,,1943
91,/prizes/archibald/1943/17435/,Violet M McInnes,Miss SM Chinnery,,1943
92,,Miriam MacRae,Portrait of my son,,1943
93,,Mavis Mallinson,He sent her a grass skirt from New Guinea,,1943
94,,Mavis Mallinson,Pamela,,1943
95,,Tempe Manning,JR Yule,,1943
96,,Joseph Wilson Mawhinney,Portrait of SL See,,1943
97,,Joseph Wilson Mawhinney,Self-portrait,,1943
98,,Max Meldrum,"Portrait of Rt Hon Sir John Latham, GCMG",,1943
99,,Albert S Moriarty,Golden tresses,,1943
100,,Richard Morrell,Self-portrait,,1943
101,/prizes/archibald/1943/17667/,Arthur J Murch,Kenneth Wilkinson,,1943
102,,John R W Oliver Clayton,Self-portrait,,1943
103,,Thelma Parr,The Venerable Archdeacon CN Robertson,,1943
104,,Reginald Parsons,Self-portrait,,1943
105,,Reginald Parsons,Portrait of Len Ellens,,1943
106,,Esther Paterson,Portrait of Barbara Newman,,1943
107,,Esther Paterson,"Rear Admiral Commanding Australian Squadron, Admiral B Crutchley, VC, DSC",,1943
108,/prizes/archibald/1943/17964/,Clif Peir,"AB Colin Browne (HSD), RANR",,1943
109,,William R Plowman,Sgt Cosgriff,,1943
110,,William R Plowman,Portrait of Miss May Smith,,1943
111,,Ina Pownall,Self-portrait,,1943
112,,M Prowse Carey,Pat,,1943
113,,James Quinn,"Howard W Matthews, Esq",,1943
114,,James Quinn,"George Bearham, MD",,1943
115,,Walter Rayment,"WM Whitney, Esq",,1943
116,,Ingrid Rayner,Miss Nora Reid,,1943
117,,Ingrid Rayner,Miss Muschi Kroning,,1943
118,,Lloyd Rees,Portrait of the artist,,1943
119,,Freda Robertshaw,Mrs Rose Naylor,,1943
120,,Hugh Robinson,Self-portrait,,1943
121,,John Thomas Nightingale Rowell,Portrait of Bernard Cronin,,1943
122,,John Thomas Nightingale Rowell,Self-portrait,,1943
123,,William Rowell,Self-portrait,,1943
124,,William Rowell,"Air Commodore HF De La Rue, DFC",,1943
125,,William Rowell,Thelma Champion,,1943
126,,Reginald Jack Shepherd,'Kol'. A native missionary,,1943
127,/prizes/archibald/1943/18644/,Joshua Smith,Dame Mary Gilmore,,1943
128,,Helen Stewart,Peggy Friedlander,,1943
129,,Alice Maud Stone,Mrs I Green,,1943
130,,Graham A Thorley,Self-portrait,,1943
131,,Graham A Thorley,"Wing Commander C Fairbairne, AFC",,1943
132,/prizes/archibald/1943/18978/,Dora Toovey,"Lieut AR Cutler, VC",,1943
133,,Lyall Trindall,"JCE McDonald, Esq",,1943
134,,Alice Turnbull,Garden portrait,,1943
135,/prizes/archibald/1943/19209/,Douglas Watson,Despatch rider Sgt Rex Beggs,,1943
136,,Douglas Watson,"Mildred Hill, pianist",,1943
137,,Douglas Watson,Self-portrait,,1943
138,,Trevor Gregson Wells,AB Edward Cuneo,,1943
139,,Charles Wheeler,Mrs E Rasmussen,,1943
140,,Eric Wilson,"BW Hone, Esq",,1943
141,,Rita Wilson,Lieut EF Wilson,,1943
142,,Joseph Wolinski,Major CA Finley,,1943
143,,Joseph Wolinski,"Lieut-Commander John L Graham, USN",,1943
144,,Joseph Wolinski,Self-portrait,,1943
145,,Joseph Wolinski,William V McCall,,1943
146,,C Dudley Wood,Self-portrait,,1943
147,,Arnold Zimmerman,The artist's wife,,1943
0,,Joyce Abbott,Beatrice,,1944
1,,James Adam,Self-portrait,,1944
2,,S Antonini,Portrait study,,1944
3,,Normand Baker,My mother,,1944
4,,Howard Barron,Self-portrait,,1944
5,,S F Bond,"William Phillips, Esq",,1944
6,,Daysi M Brookes,Miss G Moncrieff,,1944
7,,Lina Bryans,Keith Macartney,,1944
8,/prizes/archibald/1944/15003/,Betty Burch,Self-portrait,,1944
9,,John Cameron,Senator John Armstrong,,1944
10,,James Cant,Dora Chapman,,1944
11,,James Cant,Roy Dalgarno,,1944
12,,Jack Carington Smith,Hester Clarke,,1944
13,,Frank R Carter,Hon Justice E McTiernan,,1944
14,,Norman Carter,Dr Edgar Booth,,1944
15,,Norman Carter,Hon DH Drummond,,1944
16,/prizes/archibald/1944/15192/,Norman Carter,Charles Ludowici,,1944
17,,Norman Carter,Sir William Dixson,,1944
18,,Max Casey,Sketch portrait: Elliot Wells,,1944
19,,E D Chong,Doreen,,1944
20,,Will Clarke,Self-portrait,,1944
21,,Alannah Coleman,Alister Kershaw (poet),,1944
22,,James Coleman,Henry Coleman,,1944
23,,James Coleman,Michael,,1944
24,,William Gilbert Collins,Miss VG Carah,,1944
25,,A D Colquhoun,Miss M Wilson,,1944
26,,Clara Cornell,JF Sheil,,1944
27,,Clara Cornell,Raphael Epstein,,1944
28,,Clara Cornell,Donald Boyd,,1944
29,,Clara Cornell,Mrs Piggott,,1944
30,,Bruce M Cousin,Mrs AR Higgs,,1944
31,,Joseph Dainer,George Edwards,,1944
32,,Joseph Dainer,Darby Munro,,1944
33,,William Dargie,Frank Clune,,1944
34,,Sylvia Davis,Mrs Tony Patricelli,,1944
35,/prizes/archibald/1944/15649/,EJ De Lough,Here's good health,,1944
36,,EJ De Lough,Love one another,,1944
37,,EJ De Lough,My best respects,,1944
38,/prizes/archibald/1944/15621/,Aileen R Dent,Rev AJ Stewart,,1944
39,,Aileen R Dent,Hon Sir Frederick W Eggleston,,1944
40,,E C Draper,Oriental portrait,,1944
41,,George B Duncan,Alison Rehfisch,,1944
42,,Douglas Dundas,Dorothy Thornhill,,1944
43,,David Eager,Self-portrait,,1944
44,,Will Eager,Pastel (self-portrait),,1944
45,,Mary Edwell-Burke,Dame Enid Lyons,,1944
46,,Mary Edwell-Burke,American officer,,1944
47,,Elsie Elder,"Commodore John Collins, RAN",,1944
48,,Albert Enes,The violinist,,1944
49,,Albert Enes,Howard Ashton,,1944
50,,Albert Enes,The girl with a fan,,1944
51,,Nell Eveston,James Leonard Eveston,,1944
52,,Joy Ewart,Self-portrait,,1944
53,,Joy Ewart,Andrè Brenac,,1944
54,,J W Ewing,The artist's wife,,1944
55,,John Flexmore,Alan Marshall (author),,1944
56,,John Frawley,Major-Gen AH Ramsay,,1944
57,,Paul Furniss,Self-portrait,,1944
58,,Marjorie Glyn-Edwards,Myrtle Stroker,,1944
59,,Hazel Goddard,Self-portrait,,1944
